ID,Goods,,,
1346,粉红葡萄酒,,,酒精饮料
1346,根茎类蔬菜,,,果蔬
1346,购物袋,,,百货
1346,苏打,,,非酒精饮料
1346,糖,,,米粮调料
1346,白面包,,,西点
1346,全脂牛奶,,,非酒精饮料
1347,黑面包,,,西点
1347,全脂牛奶,,,非酒精饮料
1348,瓶装水,,,非酒精饮料
1348,碗碟,,,百货
1348,洋葱,,,果蔬
1348,根茎类蔬菜,,,果蔬
1348,全脂牛奶,,,非酒精饮料
1349,柑橘类水果,,,果蔬
1349,冷冻土豆制品,,,果蔬
1350,黄油,,,米粮调料
1350,酪,,,西点
1350,鸡,,,肉类
1350,巧克力,,,零食
1350,巧克力棉花糖,,,零食
1350,甜点,,,西点
1350,一般清洁剂,,,百货
1350,冷冻热狗肠,,,肉类
1350,卫生用品,,,百货
1350,冰淇淋,,,零食
1350,人造黄油,,,米粮调料
1350,餐巾,,,百货
1350,油,,,米粮调料
1350,糕点,,,西点
1350,盆栽,,,百货
1350,咸点心,,,西点
1350,苏打,,,非酒精饮料
1351,冰淇淋,,,零食
1351,咸点心,,,西点
1351,威化饼,,,西点
1352,黑面包,,,西点
1352,黄油,,,米粮调料
1352,糖果,,,零食
1352,鸡,,,肉类
1352,奶油乳酪,,,西点
1352,本地蛋类,,,肉类
1352,冷冻蔬菜,,,果蔬
1352,火腿,,,肉类
1352,一般肉类,,,肉类
1352,报纸,,,百货
1352,其他蔬菜,,,果蔬
1352,面包卷,,,西点
1352,香肠,,,肉类
1352,半成品面包,,,西点
1352,热带水果,,,果蔬
1352,全脂牛奶,,,非酒精饮料
1352,酸奶,,,食品类
1353,水果/蔬菜汁,,,非酒精饮料
1353,长面包,,,非酒精饮料
1353,盆栽,,,百货
1353,根茎类蔬菜,,,果蔬
1354,瓶装水,,,非酒精饮料
1354,猫食,,,百货
1354,一般清洁剂,,,百货
1354,冷冻蔬菜,,,果蔬
1354,水果/蔬菜汁,,,非酒精饮料
1354,葡萄,,,果蔬
1354,火腿,,,肉类
1354,保管产品,,,果蔬
1354,油,,,米粮调料
1354,洋葱,,,果蔬
1354,其他蔬菜,,,果蔬
1354,糕点,,,西点
1354,半成品面包,,,西点
1354,切片奶酪,,,西点
1354,软奶酪,,,西点
1354,热带水果,,,果蔬
1354,酸奶油,,,米粮调料
1354,白面包,,,西点
1354,酸奶,,,食品类
1355,咖啡,,,非酒精饮料
1356,罐装啤酒,,,酒精饮料
1356,柑橘类水果,,,果蔬
1356,冷冻餐饭,,,米粮调料
1356,粉红葡萄酒,,,酒精饮料
1356,咸点心,,,西点
1357,盆栽,,,百货
1358,巧克力,,,零食
1358,其他蔬菜,,,果蔬
1359,糕点,,,西点
1359,白面包,,,西点
1359,全脂牛奶,,,非酒精饮料
1360,巧克力,,,零食
1360,芥末,,,百货
1360,油,,,米粮调料
1360,面包干,,,西点
1361,罐装啤酒,,,酒精饮料
1361,鸡,,,肉类
1361,本地蛋类,,,肉类
1361,其他蔬菜,,,果蔬
1361,糕点,,,西点
1361,全脂牛奶,,,非酒精饮料
1362,黄油,,,米粮调料
1362,狗粮,,,百货
1362,酸奶,,,食品类
1363,甜点,,,西点
1363,冷冻甜点,,,肉类
1363,冷冻餐饭,,,米粮调料
1363,火腿,,,肉类
1363,卫生用品,,,百货
1363,长面包,,,非酒精饮料
1363,报纸,,,百货
1363,购物袋,,,百货
1363,苏打,,,非酒精饮料
1363,特制门锁,,,百货
1363,甜食,,,西点
1363,白面包,,,西点
1364,酪,,,西点
1364,口香糖,,,零食
1364,购物袋,,,百货
1364,苏打,,,非酒精饮料
1364,全脂牛奶,,,非酒精饮料
1365,柑橘类水果,,,果蔬
1365,保鲜膜/袋,,,百货
1365,烈酒,,,酒精饮料
1365,其他饮料,,,非酒精饮料
1366,奶油乳酪,,,西点
1366,凝乳,,,米粮调料
1366,火腿,,,肉类
1366,香草,,,米粮调料
1366,电灯泡,,,百货
1366,其他蔬菜,,,果蔬
1366,酸奶,,,食品类
1367,罐装啤酒,,,酒精饮料
1368,黑面包,,,西点
1368,冷冻热狗肠,,,肉类
1368,人造黄油,,,米粮调料
1368,包装水果/蔬菜,,,果蔬
1368,威化饼,,,西点
1369,糖果,,,零食
1369,鸡,,,肉类
1369,购物袋,,,百货
1369,热带水果,,,果蔬
1370,瓶装啤酒,,,酒精饮料
1370,冷冻热狗肠,,,肉类
1371,瓶装啤酒,,,酒精饮料
1372,咖啡,,,非酒精饮料
1372,奶油乳酪,,,西点
1372,碗碟,,,百货
1372,其他蔬菜,,,果蔬
1373,冷冻土豆制品,,,果蔬
1374,鸡,,,肉类
1374,全脂牛奶,,,非酒精饮料
1375,巧克力,,,零食
1375,本地蛋类,,,肉类
1375,葡萄,,,果蔬
1375,人造黄油,,,米粮调料
1375,一般肉类,,,肉类
1375,其他蔬菜,,,果蔬
1375,面包卷,,,西点
1375,香肠,,,肉类
1375,苏打,,,非酒精饮料
1375,软奶酪,,,西点
1375,酸奶,,,食品类
1376,罐装啤酒,,,酒精饮料
1377,巧克力,,,零食
1377,酸奶,,,食品类
1378,冷冻餐饭,,,米粮调料
1378,宠物护理用品,,,百货
1378,苏打,,,非酒精饮料
1379,瓶装水,,,非酒精饮料
1379,罐装水果,,,米粮调料
1379,肉泥,,,肉类
1380,黄油,,,米粮调料
1380,巧克力,,,零食
1380,威化饼,,,西点
1381,糕点,,,西点
1381,半成品面包,,,西点
1381,购物袋,,,百货
1381,苏打,,,非酒精饮料
1381,酸奶,,,食品类
1382,罐装啤酒,,,酒精饮料
1382,柑橘类水果,,,果蔬
1382,软奶酪,,,西点
1382,全脂牛奶,,,非酒精饮料
1383,一般肉类,,,肉类
1383,酸奶,,,食品类
1384,黄油,,,米粮调料
1384,冷冻蔬菜,,,果蔬
1384,根茎类蔬菜,,,果蔬
1384,咸点心,,,西点
1385,黄油,,,米粮调料
1385,甜点,,,西点
1385,冷冻热狗肠,,,肉类
1385,水果/蔬菜汁,,,非酒精饮料
1385,糕点,,,西点
1385,香肠,,,肉类
1385,全脂牛奶,,,非酒精饮料
1386,女性卫生用品,,,百货
1386,冷冻餐饭,,,米粮调料
1386,速溶咖啡,,,非酒精饮料
1386,报纸,,,百货
1386,其他蔬菜,,,果蔬
1386,包装水果/蔬菜,,,果蔬
1386,盆栽,,,百货
1386,购物袋,,,百货
1386,苏打,,,非酒精饮料
1386,热带水果,,,果蔬
1386,白面包,,,西点
1386,全脂牛奶,,,非酒精饮料
1387,速溶咖啡,,,非酒精饮料
1387,糖,,,米粮调料
1387,酸奶,,,食品类
1388,其他蔬菜,,,果蔬
1388,根茎类蔬菜,,,果蔬
1388,起泡酒,,,酒精饮料
1388,白面包,,,西点
1389,糕点,,,西点
1389,面包卷,,,西点
1389,苏打,,,非酒精饮料
1389,酸奶,,,食品类
1390,油,,,米粮调料
1391,莓果,,,果蔬
1391,柑橘类水果,,,果蔬
1391,葡萄,,,果蔬
1391,油,,,米粮调料
1391,仁果类水果,,,果蔬
1391,面包卷,,,西点
1391,购物袋,,,百货
1391,软奶酪,,,西点
1392,牛肉,,,肉类
1392,一般饮料,,,非酒精饮料
1392,酪,,,西点
1392,巧克力,,,零食
1392,奶油乳酪,,,西点
1392,根茎类蔬菜,,,果蔬
1392,苏打,,,非酒精饮料
1392,甜食,,,西点
1392,全脂牛奶,,,非酒精饮料
1392,酸奶,,,食品类
1393,瓶装啤酒,,,酒精饮料
1393,瓶装水,,,非酒精饮料
1393,柑橘类水果,,,果蔬
1393,奶油乳酪,,,西点
1393,本地蛋类,,,肉类
1393,长面包,,,非酒精饮料
1393,餐巾,,,百货
1393,洋葱,,,果蔬
1393,其他蔬菜,,,果蔬
1393,季节性商品,,,百货
1393,糖,,,米粮调料
1393,全脂牛奶,,,非酒精饮料
1394,甜点,,,西点
1394,其他饮料,,,非酒精饮料
1395,凝乳,,,米粮调料
1395,果酱,,,米粮调料
1395,购物袋,,,百货
1396,瓶装水,,,非酒精饮料
1397,咖啡,,,非酒精饮料
1397,本地蛋类,,,肉类
1397,香肠,,,肉类
1397,苏打,,,非酒精饮料
1398,香草,,,米粮调料
1399,瓶装啤酒,,,酒精饮料
1399,狗粮,,,百货
1399,水果/蔬菜汁,,,非酒精饮料
1399,苏打,,,非酒精饮料
1400,瓶装水,,,非酒精饮料
1400,口香糖,,,零食
1400,卫生用品,,,百货
1400,其他饮料,,,非酒精饮料
1400,包装水果/蔬菜,,,果蔬
1400,糕点,,,西点
1400,盆栽,,,百货
1400,购物袋,,,百货
1400,苏打,,,非酒精饮料
1400,特制门锁,,,百货
1400,全脂牛奶,,,非酒精饮料
1401,冷冻热狗肠,,,肉类
1401,猪肉,,,肉类
1401,特制门锁,,,百货
1401,特色油脂,,,米粮调料
1402,牛肉,,,肉类
1402,巧克力,,,零食
1402,成品,,,熟食
1402,发胶,,,百货
1402,面包卷,,,西点
1402,购物袋,,,百货
1402,特色巧克力,,,食品类
1402,水果奶油涂抹酱,,,米粮调料
1402,热带水果,,,果蔬
1402,威化饼,,,西点
1403,油,,,米粮调料
1404,凝乳,,,米粮调料
1405,香草,,,米粮调料
1405,盆栽,,,百货
1406,咖啡,,,非酒精饮料
1406,其他蔬菜,,,果蔬
1406,面包卷,,,西点
1406,香肠,,,肉类
1406,购物袋,,,百货
1406,切片奶酪,,,西点
1406,苏打,,,非酒精饮料
1407,布丁粉,,,米粮调料
1407,糖,,,米粮调料
1407,全脂牛奶,,,非酒精饮料
1408,香肠,,,肉类
1408,威化饼,,,西点
1409,苏打,,,非酒精饮料
1410,瓶装水,,,非酒精饮料
1410,罐装啤酒,,,酒精饮料
1410,苏打,,,非酒精饮料
1410,全脂牛奶,,,非酒精饮料
1411,白兰地,,,酒精饮料
1411,黑面包,,,西点
1411,一般清洁剂,,,百货
1411,厨房清洁剂,,,百货
1411,女性卫生用品,,,百货
1411,餐巾,,,百货
1411,根茎类蔬菜,,,果蔬
1411,购物袋,,,百货
1411,全脂牛奶,,,非酒精饮料
1412,糖,,,米粮调料
1413,奶油乳酪,,,西点
1413,碗碟,,,百货
1414,糖果,,,零食
1414,巧克力,,,零食
1414,长面包,,,非酒精饮料
1414,其他饮料,,,非酒精饮料
1414,其他蔬菜,,,果蔬
1414,购物袋,,,百货
1415,一般清洁剂,,,百货
1415,冷冻水果,,,果蔬
1416,酸奶油,,,米粮调料
1417,酸奶,,,食品类
1418,牛肉,,,肉类
1418,其他蔬菜,,,果蔬
1418,猪肉,,,肉类
1418,购物袋,,,百货
1418,酸奶,,,食品类
1419,发酵粉,,,米粮调料
1419,黄油,,,米粮调料
1419,本地蛋类,,,肉类
1419,葡萄,,,果蔬
1419,盐,,,米粮调料
1419,糖,,,米粮调料
1420,苏打,,,非酒精饮料
1420,全脂牛奶,,,非酒精饮料
1421,莓果,,,果蔬
1421,瓶装水,,,非酒精饮料
1421,酪,,,西点
1421,猫食,,,百货
1421,柑橘类水果,,,果蔬
1421,咖啡,,,非酒精饮料
1421,本地蛋类,,,肉类
1421,冷冻餐饭,,,米粮调料
1421,水果/蔬菜汁,,,非酒精饮料
1421,葡萄,,,果蔬
1421,火腿,,,肉类
1421,卫生用品,,,百货
1421,香肠,,,肉类
1421,苏打,,,非酒精饮料
1421,威化饼,,,西点
1422,罐装啤酒,,,酒精饮料
1423,咖啡,,,非酒精饮料
1423,汉堡肉,,,肉类
1423,一般肉类,,,肉类
1423,香辛料,,,米粮调料
1424,苏打,,,非酒精饮料
1425,瓶装啤酒,,,酒精饮料
1426,全脂牛奶,,,非酒精饮料
1426,酸奶,,,食品类
1427,鸡,,,肉类
1427,全脂牛奶,,,非酒精饮料
1428,仁果类水果,,,果蔬
1429,人造黄油,,,米粮调料
1429,猪肉,,,肉类
1429,面包卷,,,西点
1429,超高温杀菌的牛奶,,,非酒精饮料
1430,油,,,米粮调料
1431,购物袋,,,百货
1431,全脂牛奶,,,非酒精饮料
1432,巧克力,,,零食
1432,咖啡,,,非酒精饮料
1432,糕点,,,西点
1432,仁果类水果,,,果蔬
1432,面包卷,,,西点
1432,根茎类蔬菜,,,果蔬
1432,全脂牛奶,,,非酒精饮料
1433,咖啡,,,非酒精饮料
1433,一般清洁剂,,,百货
1433,根茎类蔬菜,,,果蔬
1434,凝乳,,,米粮调料
1434,甜点,,,西点
1434,火腿,,,肉类
1434,全脂牛奶,,,非酒精饮料
1435,瓶装啤酒,,,酒精饮料
1435,巧克力棉花糖,,,零食
1435,冰淇淋,,,零食
1435,苏打,,,非酒精饮料
1436,黑面包,,,西点
1436,香肠,,,肉类
1436,苏打,,,非酒精饮料
1436,全脂牛奶,,,非酒精饮料
1437,一般清洁剂,,,百货
1438,保鲜膜/袋,,,百货
1438,女性卫生用品,,,百货
1438,油,,,米粮调料
1439,口香糖,,,零食
1439,冷冻土豆制品,,,果蔬
1439,葡萄,,,果蔬
1439,冰淇淋,,,零食
1439,长面包,,,非酒精饮料
1439,其他饮料,,,非酒精饮料
1439,餐巾,,,百货
1439,糕点,,,西点
1439,相片/膜,,,百货
1439,仁果类水果,,,果蔬
1439,面包卷,,,西点
1439,咸点心,,,西点
1439,苏打,,,非酒精饮料
1439,特制门锁,,,百货
1439,热带水果,,,果蔬
1440,相片/膜,,,百货
1441,咖啡,,,非酒精饮料
1441,超高温杀菌的牛奶,,,非酒精饮料
1442,瓶装啤酒,,,酒精饮料
1442,一般肉类,,,肉类
1442,购物袋,,,百货
1443,瓶装水,,,非酒精饮料
1443,黄油,,,米粮调料
1443,炼乳,,,米粮调料
1443,水果/蔬菜汁,,,非酒精饮料
1443,葡萄,,,果蔬
1443,油,,,米粮调料
1443,卷装制品,,,百货
1443,根茎类蔬菜,,,果蔬
1443,酸奶油,,,米粮调料
1443,全脂牛奶,,,非酒精饮料
1444,发酵粉,,,米粮调料
1444,凝乳,,,米粮调料
1444,冷冻蔬菜,,,果蔬
1444,葡萄,,,果蔬
1444,干面包,,,百货
1444,仁果类水果,,,果蔬
1444,热带水果,,,果蔬
1444,酸奶油,,,米粮调料
1444,全脂牛奶,,,非酒精饮料
1445,牛肉,,,肉类
1445,瓶装啤酒,,,酒精饮料
1445,卫生用品,,,百货
1445,其他蔬菜,,,果蔬
1445,根茎类蔬菜,,,果蔬
1445,苏打,,,非酒精饮料
1446,发酵粉,,,米粮调料
1446,黄油,,,米粮调料
1446,本地蛋类,,,肉类
1446,面粉,,,米粮调料
1446,油,,,米粮调料
1446,根茎类蔬菜,,,果蔬
1446,购物袋,,,百货
1446,特色巧克力,,,食品类
1446,糖,,,米粮调料
1446,白酒,,,酒精饮料
1446,全脂牛奶,,,非酒精饮料
1447,瓶装水,,,非酒精饮料
1447,黑面包,,,西点
1447,水果/蔬菜汁,,,非酒精饮料
1447,猪肉,,,肉类
1448,酪,,,西点
1448,购物袋,,,百货
1449,黑面包,,,西点
1449,购物袋,,,百货
1449,特色巧克力,,,食品类
1450,罐装啤酒,,,酒精饮料
1450,凝乳,,,米粮调料
1450,香草,,,米粮调料
1450,报纸,,,百货
1450,卷装制品,,,百货
1450,醋,,,米粮调料
1451,报纸,,,百货
1452,白兰地,,,酒精饮料
1453,瓶装啤酒,,,酒精饮料
1453,长面包,,,非酒精饮料
1453,糕点,,,西点
1453,购物袋,,,百货
1453,糖,,,米粮调料
1454,一般饮料,,,非酒精饮料
1454,巧克力,,,零食
1454,苏打,,,非酒精饮料
1455,超高温杀菌的牛奶,,,非酒精饮料
1456,巧克力,,,零食
1456,咖啡,,,非酒精饮料
1456,奶油乳酪,,,西点
1456,果酱,,,米粮调料
1456,意大利面,,,熟食
1456,苏打,,,非酒精饮料
1456,甜食,,,西点
1457,烈酒,,,酒精饮料
1457,粉红葡萄酒,,,酒精饮料
1457,面包卷,,,西点
1458,面包卷,,,西点
1459,瓶装水,,,非酒精饮料
1459,面包卷,,,西点
1460,黑面包,,,西点
1460,糕点,,,西点
1460,香肠,,,肉类
1460,全脂牛奶,,,非酒精饮料
1461,硬奶酪,,,西点
1461,面包卷,,,西点
1461,购物袋,,,百货
1461,苏打,,,非酒精饮料
1462,罐装啤酒,,,酒精饮料
1463,罐装啤酒,,,酒精饮料
1464,莓果,,,果蔬
1464,黑面包,,,西点
1464,柑橘类水果,,,果蔬
1464,奶油乳酪,,,西点
1464,肉泥,,,肉类
1464,热带水果,,,果蔬
1464,酸奶,,,食品类
1465,酸奶,,,食品类
1466,一般饮料,,,非酒精饮料
1466,水果/蔬菜汁,,,非酒精饮料
1466,盆栽,,,百货
1466,面包卷,,,西点
1466,酸奶,,,食品类
1467,咸点心,,,西点
1468,冷冻蔬菜,,,果蔬
1468,热带水果,,,果蔬
1469,黑面包,,,西点
1469,黄油,,,米粮调料
1469,柑橘类水果,,,果蔬
1469,清洁工具,,,百货
1469,冷冻蔬菜,,,果蔬
1469,水果/蔬菜汁,,,非酒精饮料
1469,其他蔬菜,,,果蔬
1469,面包卷,,,西点
1469,全脂牛奶,,,非酒精饮料
1470,面包卷,,,西点
1471,咸点心,,,西点
1471,酸奶油,,,米粮调料
1472,酪,,,西点
1472,柑橘类水果,,,果蔬
1472,酸奶油,,,米粮调料
1472,全脂牛奶,,,非酒精饮料
1473,酪,,,西点
1474,瓶装啤酒,,,酒精饮料
1474,瓶装水,,,非酒精饮料
1474,其他蔬菜,,,果蔬
1474,汤类,,,熟食
1474,全脂牛奶,,,非酒精饮料
1475,罐装啤酒,,,酒精饮料
1476,水果/蔬菜汁,,,非酒精饮料
1476,苏打,,,非酒精饮料
1477,热带水果,,,果蔬
1477,全脂牛奶,,,非酒精饮料
1478,浴室清洁剂,,,百货
1478,瓶装啤酒,,,酒精饮料
1478,咖啡,,,非酒精饮料
1478,开胃酒,,,酒精饮料
1478,苏打,,,非酒精饮料
1479,冷冻蔬菜,,,果蔬
1479,火腿,,,肉类
1479,其他蔬菜,,,果蔬
1479,全脂牛奶,,,非酒精饮料
1480,酸奶油,,,米粮调料
1481,瓶装水,,,非酒精饮料
1481,柑橘类水果,,,果蔬
1481,脱钙液,,,百货
1481,长面包,,,非酒精饮料
1481,报纸,,,百货
1481,面包卷,,,西点
1481,热带水果,,,果蔬
1481,全脂牛奶,,,非酒精饮料
1482,甜点,,,西点
1482,水果/蔬菜汁,,,非酒精饮料
1482,报纸,,,百货
1483,面包卷,,,西点
1483,全脂牛奶,,,非酒精饮料
1484,罐装啤酒,,,酒精饮料
1485,面包卷,,,西点
1485,苏打,,,非酒精饮料
1486,保鲜膜/袋,,,百货
1486,甜点,,,西点
1486,鱼,,,肉类
1486,酸奶,,,食品类
1487,保鲜膜/袋,,,百货
1487,水果/蔬菜汁,,,非酒精饮料
1487,一般肉类,,,肉类
1487,其他蔬菜,,,果蔬
1487,面包卷,,,西点
1488,面包卷,,,西点
1488,香肠,,,肉类
1489,碗碟,,,百货
1489,人造黄油,,,米粮调料
1489,油,,,米粮调料
1489,其他蔬菜,,,果蔬
1490,餐巾,,,百货
1490,其他蔬菜,,,果蔬
1490,热带水果,,,果蔬
1490,威化饼,,,西点
1491,婴儿化妆品,,,百货
1492,柑橘类水果,,,果蔬
1492,咖啡,,,非酒精饮料
1493,瓶装水,,,非酒精饮料
1493,本地蛋类,,,肉类
1493,人造黄油,,,米粮调料
1493,面包卷,,,西点
1493,根茎类蔬菜,,,果蔬
1493,热带水果,,,果蔬
1493,酸奶油,,,米粮调料
1493,全脂牛奶,,,非酒精饮料
1493,酸奶,,,食品类
1494,香辛料,,,米粮调料
1495,柑橘类水果,,,果蔬
1495,汉堡肉,,,肉类
1495,面包卷,,,西点
1495,根茎类蔬菜,,,果蔬
1495,香肠,,,肉类
1495,全脂牛奶,,,非酒精饮料
1495,酸奶,,,食品类
1496,咖啡,,,非酒精饮料
1496,炼乳,,,米粮调料
1496,面包卷,,,西点
1496,香肠,,,肉类
1497,牛肉,,,肉类
1497,蜡烛,,,百货
1497,人造黄油,,,米粮调料
1497,其他蔬菜,,,果蔬
1498,罐装啤酒,,,酒精饮料
1498,咸点心,,,西点
1498,购物袋,,,百货
1499,罐装啤酒,,,酒精饮料
1500,面包卷,,,西点
1500,购物袋,,,百货
1500,苏打,,,非酒精饮料
1500,威化饼,,,西点
1501,一般饮料,,,非酒精饮料
1501,瓶装水,,,非酒精饮料
1501,报纸,,,百货
1501,全脂牛奶,,,非酒精饮料
1502,黑面包,,,西点
1502,盆栽,,,百货
1502,根茎类蔬菜,,,果蔬
1503,酸奶,,,食品类
1504,洋葱,,,果蔬
1504,购物袋,,,百货
1505,柑橘类水果,,,果蔬
1505,咖啡,,,非酒精饮料
1505,汉堡肉,,,肉类
1505,白饭,,,熟食
1505,面包卷,,,西点
1505,热带水果,,,果蔬
1506,碗碟,,,百货
1506,餐巾,,,百货
1507,瓶装水,,,非酒精饮料
1507,黑面包,,,西点
1507,酪,,,西点
1507,其他蔬菜,,,果蔬
1507,超高温杀菌的牛奶,,,非酒精饮料
1508,鸡,,,肉类
1508,凝乳,,,米粮调料
1508,报纸,,,百货
1508,其他蔬菜,,,果蔬
1508,面包卷,,,西点
1508,超高温杀菌的牛奶,,,非酒精饮料
1508,全脂牛奶,,,非酒精饮料
1509,一般清洁剂,,,百货
1509,冷冻土豆制品,,,果蔬
1509,人造黄油,,,米粮调料
1509,一般肉类,,,肉类
1509,苏打,,,非酒精饮料
1509,全脂牛奶,,,非酒精饮料
1510,面包卷,,,西点
1511,黄油,,,米粮调料
1511,果酱,,,米粮调料
1511,面包卷,,,西点
1511,苏打,,,非酒精饮料
1511,酸奶,,,食品类
1512,黑面包,,,西点
1512,鱼,,,肉类
1512,其他蔬菜,,,果蔬
1512,香肠,,,肉类
1512,购物袋,,,百货
1513,面包卷,,,西点
1514,其他蔬菜,,,果蔬
1514,面包卷,,,西点
1515,冷冻热狗肠,,,肉类
1515,全脂牛奶,,,非酒精饮料
1516,报纸,,,百货
1517,黑面包,,,西点
1517,猫食,,,百货
1517,柑橘类水果,,,果蔬
1517,水果/蔬菜汁,,,非酒精饮料
1517,葡萄,,,果蔬
1517,果酱,,,米粮调料
1517,餐巾,,,百货
1517,洋葱,,,果蔬
1517,其他蔬菜,,,果蔬
1517,糕点,,,西点
1517,腌菜,,,Types
1517,面包卷,,,西点
1517,根茎类蔬菜,,,果蔬
1517,热带水果,,,果蔬
1517,火鸡,,,肉类
1518,黄油,,,米粮调料
1518,餐巾,,,百货
1518,报纸,,,百货
1518,油,,,米粮调料
1518,洋葱,,,果蔬
1518,卷装制品,,,百货
1519,罐头鱼,,,米粮调料
1519,凝乳,,,米粮调料
1519,冰淇淋,,,零食
1519,即食食品,,,熟食
1519,报纸,,,百货
1519,全脂牛奶,,,非酒精饮料
1520,瓶装水,,,非酒精饮料
1520,冷冻蔬菜,,,果蔬
1520,报纸,,,百货
